https://baijiahao.baidu.com/s?id=1693629935627648636&wfr=spider&for=pc,山东大学举行纪念“三八”国际劳动妇女节111周年暨先进表彰会,2021年3月8日 10:42,百度新闻
https://baijiahao.baidu.com/s?id=1692814242244231830&wfr=spider&for=pc,快讯:山东大学召开2021年春季学期工作会议!,2021年2月27日 10:37,百度新闻
https://baijiahao.baidu.com/s?id=1693177394508080339&wfr=spider&for=pc,山东大学28个专业入选国家级一流本科专业建设点,2021年3月3日 10:49,百度新闻
https://baijiahao.baidu.com/s?id=1693089969074973336&wfr=spider&for=pc,山东大学开学第一天:梅开雪舞春如画 逐梦新途再登高,2021年3月2日 11:40,百度新闻
https://baijiahao.baidu.com/s?id=1692840282880318194&wfr=spider&for=pc,山东大学和厦门大学同是985和211到底该选谁?,2021年2月27日 17:31,百度新闻
https://baijiahao.baidu.com/s?id=1692388357147306524&wfr=spider&for=pc,他毕业于山东大学65岁任湖北省委书记70岁当选中顾委委员,2021年2月28日 14:43,百度新闻
https://baijiahao.baidu.com/s?id=1692859296744741109&wfr=spider&for=pc,深化校地合作 苏州工业园区携手南京医科大学、山东大学成立创新...,2021年2月27日 21:18,百度新闻
https://baijiahao.baidu.com/s?id=1693312127323436797&wfr=spider&for=pc,山东大学齐鲁医院,2021年3月4日 22:32,百度新闻
https://baijiahao.baidu.com/s?id=1692873622994947821&wfr=spider&for=pc,园区与山东大学、南京医科大学重磅签约将共建……,2021年2月28日 02:23,百度新闻
http://new.qq.com/omn/ENT20190/20210314A03FPJ00.html,青岛引进高校校区和科研机构也疯狂涉及27所最快今年秋季招生,2021年3月14日 12:19,百度新闻
https://baijiahao.baidu.com/s?id=1693442498016440242&wfr=spider&for=pc,在祁发宝身边与外军交涉的那名战士叫吕天仓他是一名山东大学生,2021年3月6日 09:02,百度新闻
https://baijiahao.baidu.com/s?id=1686945007145645391&wfr=spider&for=pc,陈宏伟任山东大学党委副书记 仝兴华不再担任(简历),2020年12月24日 15:43,百度新闻
https://baijiahao.baidu.com/s?id=1686698491896705379&wfr=spider&for=pc,山东大学本科生校长奖2020年度获奖名单出炉!这44人上榜,2020年12月21日 22:30,百度新闻
https://baijiahao.baidu.com/s?id=1684042059959358165&wfr=spider&for=pc,山东大学的百年校史,2020年11月22日 14:47,百度新闻
https://baijiahao.baidu.com/s?id=1679178282137357197&wfr=spider&for=pc,山东大学2020年度国家自然科学基金立项经费数再创新高,2020年9月29日 22:20,百度新闻
http://news.bandao.cn/a/449241.html,山东大学2021年选科 高考生一定关注这些要求,2021年1月1日 22:16,百度新闻
https://baijiahao.baidu.com/s?id=1682973405773998501&wfr=spider&for=pc,2020年山东大学威海分校专业录取线+报考指南,2020年11月13日 17:30,百度新闻
https://baijiahao.baidu.com/s?id=1682571049216888777&wfr=spider&for=pc,6姓家奴张宗昌 全山东人都痛恨他 唯独山东大学必须“感恩”,2020年11月6日 09:06,百度新闻
https://baijiahao.baidu.com/s?id=1682146586847004154&wfr=spider&for=pc,高考分数线!2020年高考山东大学在山东和河南省各专业录取分数线,2020年11月1日 16:39,百度新闻
https://baijiahao.baidu.com/s?id=1681229338815984827&wfr=spider&for=pc,1.04亿元!山东大学这一“救命神器”实现成果转化 量产仍需时日,2020年10月22日 13:40,百度新闻
https://baijiahao.baidu.com/s?id=1680720111745359765&wfr=spider&for=pc,2020年 所有985高校本科新生人数汇总 山东大学最多,2020年10月16日 22:53,百度新闻
https://baijiahao.baidu.com/s?id=1679053693075093972&wfr=spider&for=pc,山东大学国际医学中心项目落子济南国际医学科学中心 助力打造...,2020年9月28日 13:18,百度新闻
https://baijiahao.baidu.com/s?id=1672004179700059098&wfr=spider&for=pc,山东大学有哪些好专业?山大特色专业有哪些呢?该如何选择呢?,2020年7月13日 06:00,百度新闻
https://baijiahao.baidu.com/s?id=1680848822360742258&wfr=spider&for=pc,厦门大学2021届保研率23.4% 山东大学2021届保研率25.4%,2020年10月18日 08:52,百度新闻
https://baijiahao.baidu.com/s?id=1680780652468032808&wfr=spider&for=pc,2020年山东省新高考元年 山东大学各专业录取分数线大排名,2020年10月17日 14:48,百度新闻
https://baijiahao.baidu.com/s?id=1678217759563700047&wfr=spider&for=pc,山东最牛大学 山东大学2020年本科录取分数线发布 最低429分,2020年9月19日 07:52,百度新闻
https://baijiahao.baidu.com/s?id=1678094667511308697&wfr=spider&for=pc,2020医学院校临床实力排行榜 山东第一医科大学反超山东大学,2020年9月17日 23:32,百度新闻
https://baijiahao.baidu.com/s?id=1677363992106725637&wfr=spider&for=pc,山东大学和华东五校C9差距在哪里 对比浙江大学就知道了,2020年9月9日 21:42,百度新闻
https://baijiahao.baidu.com/s?id=1676327613106047948&wfr=spider&for=pc,山东大学2020年录取分数线发布 录取最低分不到600 河北最高,2020年8月29日 11:09,百度新闻
https://baijiahao.baidu.com/s?id=1675115513315571639&wfr=spider&for=pc,山东最好大学 山东大学2020年录取分数线公布 录取结果可查询,2020年8月16日 02:04,百度新闻
https://baijiahao.baidu.com/s?id=1674964430706238080&wfr=spider&for=pc,山东大学权威发布!2020年高招本科录取分数线汇总,2020年8月14日 10:02,百度新闻
https://baijiahao.baidu.com/s?id=1670736862320001028&wfr=spider&for=pc,湖南大学和山东大学 哪个更好,2020年6月28日 18:07,百度新闻
https://baijiahao.baidu.com/s?id=1674173402592303455&wfr=spider&for=pc,山东高考状元孟令昊 来自潍坊一中 父母毕业于山东大学,2020年8月5日 16:29,百度新闻
https://baijiahao.baidu.com/s?id=1673608475025124778&wfr=spider&for=pc,世界一流大学建设高校 重庆大学和山东大学 巅峰对决,2020年7月30日 10:50,百度新闻
https://baijiahao.baidu.com/s?id=1670798185571493945&wfr=spider&for=pc,山东大学2020年在这几个省份的招生人数将超过200人,2020年6月29日 10:39,百度新闻
https://baijiahao.baidu.com/s?id=1669126625612080148&wfr=spider&for=pc,同济大学和山东大学 谁的实力更强,2020年6月10日 23:33,百度新闻
https://baijiahao.baidu.com/s?id=1681241878118993583&wfr=spider&for=pc,山东大学齐鲁医院开大会 居然能把“抗疫”打成“抗议”?,2020年10月22日 16:59,百度新闻
https://baijiahao.baidu.com/s?id=1668354088713104660&wfr=spider&for=pc,高考必备!山东大学和四川大学2019年高考各省录取分数线汇总,2020年6月2日 10:54,百度新闻
https://baijiahao.baidu.com/s?id=1665083395809406159&wfr=spider&for=pc,你了解山东大学各个校区的专业分布情况吗?比较好的专业有哪些呢,2020年4月27日 08:27,百度新闻
https://baijiahao.baidu.com/s?id=1663502335880317735&wfr=spider&for=pc,山东大学 软件学院:首批35所国家示范性软件学院之一!,2020年4月9日 21:37,百度新闻
https://baijiahao.baidu.com/s?id=1694174204785463112&wfr=spider&for=pc,部属高校本科医学专业拟扩招  这4类人才紧缺!,2021年3月14日 10:53,百度新闻
http://new.qq.com/omn/ENT20190/20210313A07S6S00.html,《落实突破重在拼》(四)提升新格局,2021年3月13日 17:02,百度新闻
http://new.qq.com/omn/ENT20190/20210312A06JS000.html,山大二院骨科专家赵冬梅:医疗帮扶海南的手术台上度过70岁生日,2021年3月13日 08:00,百度新闻
https://baijiahao.baidu.com/s?id=1694018362720965453&wfr=spider&for=pc,山东的大医院就只有齐鲁吗?别忘了还有3家,2021年3月12日 21:02,百度新闻
https://baijiahao.baidu.com/s?id=1693810942353109237&wfr=spider&for=pc,山东被低估的一所大学 是世界一流学科建设高校 有2个校区,2021年3月10日 10:39,百度新闻
https://baijiahao.baidu.com/s?id=1693381805323104843&wfr=spider&for=pc,前五大客户忽然换仨!“山大系”鸥玛软件IPO遭问询后 怎么解?丨IPO...,2021年3月5日 16:47,百度新闻
http://lianghui.people.com.cn/2021npc/BIG5/n1/2021/0311/c435267-32048865.html,樊丽明代表:立足高质量发展目标 打造一流本科教育,2021年3月11日 10:16,百度新闻
https://baijiahao.baidu.com/s?id=1693849209458278057&wfr=spider&for=pc,名气与实力不符的6所985大学 有的分数线虚高 有的太低调,2021年3月10日 20:49,百度新闻
https://baijiahao.baidu.com/s?id=1693757312269804414&wfr=spider&for=pc,山东省高校临床医学专业:山大的“隐形福利”及两所高校的“坑”,2021年3月10日 04:28,百度新闻
https://baijiahao.baidu.com/s?id=1693718052873617324&wfr=spider&for=pc,山东省高校排名 前三名很明显 山科大超过青大进入前五惹争议,2021年3月9日 10:05,百度新闻
https://baijiahao.baidu.com/s?id=1693586236262594520&wfr=spider&for=pc,山东省公办本科高校排名:山大第一 青大第五 齐鲁工大无缘前十,2021年3月7日 23:13,百度新闻
https://baijiahao.baidu.com/s?id=1693021247647119792&wfr=spider&for=pc,山大新增3个本科专业 这个专业有望成为该校“王牌”专业,2021年3月1日 17:14,百度新闻
https://baijiahao.baidu.com/s?id=1693005357374098227&wfr=spider&for=pc,山东省大学实力排行 山大表现很突出稳居第一 有你母校吗,2021年3月1日 13:15,百度新闻
https://baijiahao.baidu.com/s?id=1686674069676338034&wfr=spider&for=pc,山东省大学排名:共分为四个档次 四所大学位列第一档,2020年12月22日 21:06,百度新闻
https://baijiahao.baidu.com/s?id=1693182050362024271&wfr=spider&for=pc,山大28个专业入选2020年度国家级一流本科专业建设点,2021年3月3日 12:03,百度新闻
https://baijiahao.baidu.com/s?id=1614630805604692412&wfr=spider&for=pc,山东大学推出引才新政 讲席教授年薪不低于70万,2018年10月18日 10:56,百度新闻
https://baijiahao.baidu.com/s?id=1677165455704398254&wfr=spider&for=pc,山东大学2021年工商管理硕士MBA/EMBA招生简章,2020年9月7日 17:03,百度新闻
https://baijiahao.baidu.com/s?id=1652037250009073200&wfr=spider&for=pc,保研清华、北大、发SCI论文……山东大学学霸来啦 他们个个优秀!,2019年12月5日 08:31,百度新闻
https://baijiahao.baidu.com/s?id=1642115235323181108&wfr=spider&for=pc,山东大学尴尬的2019年:国内排名下降 国际排名反而不断攀升?,2019年8月17日 20:00,百度新闻
https://baijiahao.baidu.com/s?id=1640469757012468633&wfr=spider&for=pc,孩子被山东大学数学学院录取了 以后前景怎么样啊?,2019年7月30日 16:04,百度新闻
https://baijiahao.baidu.com/s?id=1640469757012468633&wfr=spider&for=pc,孩子被山东大学数学学院录取了 以后前景怎么样啊?,2019年7月30日 16:04,百度新闻
https://baijiahao.baidu.com/s?id=1639267526648420905&wfr=spider&for=pc,数学专业最好的30所大学盘点:山东大学排第三!,2019年7月17日 09:54,百度新闻
https://baijiahao.baidu.com/s?id=1637933187379291202&wfr=spider&for=pc,作为当今大学的“巨无霸” 山东大学和四川大学哪个更好?,2019年7月2日 16:06,百度新闻
https://baijiahao.baidu.com/s?id=1635415364238769077&wfr=spider&for=pc,2019年 多少分能考上山东大学,2019年6月4日 21:17,百度新闻
https://baijiahao.baidu.com/s?id=1627241662952944184&wfr=spider&for=pc,2019山东大学考研复试分数线已出 最高360分 你过线了么?,2019年3月6日 16:00,百度新闻
http://cpc.people.com.cn/n1/2017/0901/c412690-29509463.html,为天下储人才为国家图富强——山东大学牢记习近平总书记谆谆教诲...,2017年9月1日 09:32,百度新闻
https://baijiahao.baidu.com/s?id=1664091762848754531&wfr=spider&for=pc,山东大学2020年硕士研究生复试分数线,2020年4月16日 09:41,百度新闻
https://baijiahao.baidu.com/s?id=1657120610214339510&wfr=spider&for=pc,抗击疫情 山东大学在行动,2020年1月30日 11:08,百度新闻
https://baijiahao.baidu.com/s?id=1655036356383904964&wfr=spider&for=pc,山东大学2019录取分数线 尤其这几个省超出想象!,2020年1月7日 10:54,百度新闻
http://xibu.youth.cn/gzdt/gddt/201908/t20190814_12040739.htm,山东大学第二十一届研究生支教团成员简介,2019年8月14日 14:50,百度新闻
http://news.cctv.com/m/a/index.shtml?spm=C94212.PIUj6ZVMasVx.EeqOY0hQ0t9C.7&id=ARTILgIxlJj6imbqYWtuWgon190712&ivk_sa=1023197a,山东大学“学伴”项目惹争议 学校师生:为友好交流,2019年7月12日 10:01,百度新闻
https://baijiahao.baidu.com/s?id=1636750003224163080&wfr=spider&for=pc,山东大学齐鲁医学院举行2019毕业庆典,2019年6月19日 14:33,百度新闻
http://www.moe.gov.cn/jyb_hygq/hygq_zczx/moe_1346/moe_1348/201903/t20190319_374186.html,关于山东大学主校区建设事宜,2019年3月19日 11:36,百度新闻
https://baijiahao.baidu.com/s?id=1623775227580183361&wfr=spider&for=pc,山东大学毕业生最后都去哪儿了?留山东逐年减少 去江浙沪增,2019年1月27日 09:33,百度新闻
https://baijiahao.baidu.com/s?id=1621724983983891581&wfr=spider&for=pc,堪称我国大学里边的“巨无霸” 占地面积八千多亩 山东大学,2019年1月4日 18:25,百度新闻
https://baijiahao.baidu.com/s?id=1619346407994643536&wfr=spider&for=pc,山东大学和中南大学 两所985重点大学 谁更强?,2018年12月9日 12:19,百度新闻
https://baijiahao.baidu.com/s?id=1612312225049012895&wfr=spider&for=pc,作为国内顶尖大学的山东大学是如何从青岛搬迁到济南的呢?,2018年9月22日 20:53,百度新闻
https://baijiahao.baidu.com/s?id=1612051151390003081&wfr=spider&for=pc,山东大学校长在2018开学典礼上的讲话:带着梦想去奋斗(全文)!,2018年9月20日 00:04,百度新闻
https://baijiahao.baidu.com/s?id=1603887379889935972&wfr=spider&for=pc,高考:考山东大学有多难?考生和家长们好好看看!,2018年6月21日 21:04,百度新闻
https://baijiahao.baidu.com/s?id=1602157313131337950&wfr=spider&for=pc,中国高校创新创业学院联盟在山东大学成立,2018年6月2日 18:32,百度新闻
https://www.mbachina.com/colleges/sdu/MEM,山东大学管理学院MEM项目,2018年4月22日 16:44,百度新闻
https://www.mbachina.com/colleges/sdu,山东大学管理学院,2018年4月5日 15:19,百度新闻
https://baijiahao.baidu.com/s?id=1656757625723020695&wfr=spider&for=pc,山东大学2019届毕业生就业质量报告:47%留山东服务发展,2020年1月26日 10:53,百度新闻
https://baijiahao.baidu.com/s?id=1639119043326164536&wfr=spider&for=pc,985工程高校“双一流”学科数量及排名 山东大学仅排29名,2019年7月15日 18:15,百度新闻
https://baijiahao.baidu.com/s?id=1638863959311969136&wfr=spider&for=pc,最新ESI中国内地高校“高被引论文”50强榜单山东大学排第几?,2019年7月12日 23:03,百度新闻
http://edu.cnr.cn/eduzt/shddx/shddxxyyy/20170525/t20170525_523772144.shtml,山东大学,2017年5月25日 13:57,百度新闻
https://baijiahao.baidu.com/s?id=1675372205249518140&wfr=spider&for=pc,国家专项、提前批普通类录取结果2020年山东大学各省份录取分数,2020年8月18日 22:04,百度新闻
http://sd.sdnews.com.cn/jinan/201903/t20190313_2525540.htm,今年山东大学等3所驻鲁高校仍面向全国自主招生,2019年3月13日 10:40,百度新闻
http://www.moe.gov.cn/jyb_xwfb/s6192/s133/s194/201705/t20170524_305685.html,山东大学切实加强大学生心理健康教育,2017年5月24日 00:00,百度新闻
https://baijiahao.baidu.com/s?id=1662942438451944280&wfr=spider&for=pc,山东地区学校排名山东大学排名第一你心中的排名如何?,2020年4月3日 17:18,百度新闻
http://district.ce.cn/newarea/sddy/201707/19/t20170719_24308678_1.shtml,郭新立任山东大学党委书记 樊丽明任校长(图|简历),2017年7月19日 12:52,百度新闻
http://edu.people.com.cn/n/2014/1115/c1053-26032261.html,山东大学生招聘会见闻:“按图索骥”理性选择,2014年11月15日 19:42,百度新闻
https://www.chinanews.com/edu/2014/03-12/5943636.shtml,山东大学校园春天美景:才见花开又一年(组图),2014年3月12日 18:07,百度新闻
https://baijiahao.baidu.com/s?id=1628416789414957365&wfr=spider&for=pc,天津大学和山东大学相比哪个实力更强?,2019年3月19日 15:21,百度新闻
https://baijiahao.baidu.com/s?id=1623545642345784974&wfr=spider&for=pc,东南大学PK山东大学哪个实力更强些?,2019年1月24日 20:44,百度新闻
http://www.kaoyan365.cn/dongtai/130141.html,山东大学2018年考研复试分数线已公布,2018年3月5日 16:09,百度新闻
https://baijiahao.baidu.com/s?id=1636305358523488335&wfr=spider&for=pc,山东省有哪些大学?有哪些好大学?我们一起来看看,2019年6月14日 16:53,百度新闻
https://new.qq.com/omn/20210314/20210314V0911T00.html,山东大学上线自动售饭机恒温55度再也不怕食堂阿姨手抖了,2021年3月14日 21:07,百度新闻
https://new.qq.com/omn/20210311/20210311A06EMT00.html,2021年山东省高校排名:海大排名屈居第2山东大学独占鳌头,2021年3月11日 14:16,百度新闻
http://www.thepaper.cn/newsDetail_forward_11489088,今天苏州与山东大学、南京医科大学签约!,2021年2月27日 14:01,百度新闻
https://baijiahao.baidu.com/s?id=1693482965082734335&wfr=spider&for=pc,英雄团长祁发宝身边的翻译是位山东大学生!大三参军,2021年3月6日 19:46,百度新闻
https://new.qq.com/omn/20210305/20210305A05X2K00.html,山东省10强大学:山东大学第一、齐鲁大学第四、济南大学第十,2021年3月5日 13:36,百度新闻
https://baijiahao.baidu.com/s?id=1693092344236822462&wfr=spider&for=pc,山东大学工科要崛起?三年新增11个工学战略新兴专业,2021年3月2日 12:18,百度新闻
http://www.kaoyan365.cn/dongtai/231908.html,山东大学考研分数线_复试分数线_2021考研国家分数线什么时候出来,2021年3月3日 14:07,百度新闻
http://www.sd.chinanews.com/2/2021/0303/77911.html,山东大学撤销优势专业临床医学专业?事实存在误解,2021年3月3日 15:12,百度新闻
https://www.mbachina.com/html/sdu/20210306/291814.html,山东大学张玉明教授入选《共享经济国家标准起草工作组》专家,2021年2月26日 00:00,百度新闻
https://new.qq.com/rain/a/20210223A0EGHU00,山东教育厅公布国家一流专业山东大学30个青岛18个排名第二,2021年2月23日 21:37,百度新闻
https://new.qq.com/omn/20210304/20210304A067J400.html,山东有哪些大学?山东大学之外还有哪些高水平大学?值得报考吗?,2021年1月25日 19:26,百度新闻
https://new.qq.com/omn/20210313/20210313A02N2C00.html,山东新增一所“国字号”高校 实力不输山大这是高考生的福利,2021年3月13日 10:23,百度新闻
https://new.qq.com/omn/20210314/20210314A07EU100.html,2021各高校艺术专业录取限制条件发布!不达标不能报考。,2021年3月14日 18:30,百度新闻
http://www.thepaper.cn/newsDetail_forward_11521865,这事儿|南开、山大撤销临床医学专业了?事实并非如此,2021年3月2日 19:48,百度新闻
http://www.thepaper.cn/newsDetail_forward_11522063,山大撤销临床医学七年制!新增3个本科专业其中1个全国首设,2021年3月2日 17:35,百度新闻
http://www.thepaper.cn/newsDetail_forward_11520636,犇起来!南大、山大、河海大学等高校抱团来苏!,2021年3月2日 14:25,百度新闻
http://m.thepaper.cn/newsDetail_forward_8321152,报名|2020年山东大学“未来山大人”暑期夏令营,2020年7月24日 23:59,百度新闻
http://news.cyol.com/app/2021-02/24/content_18957057.htm,首次发现!山大张清和团队揭开“太空台风”奥秘,2021年2月24日 00:00,百度新闻
http://news.iqilu.com/shandong/kejiaoshehui/20200307/4480289.shtml,山东大学齐鲁医院医师郭海鹏:编写武汉方言手册成为救援队员的...,2020年3月7日 21:03,百度新闻
https://new.qq.com/omn/20200225/20200225A0UF7300.html,中国数学专业的TOP3:北京大学、复旦大学和山东大学,2020年2月25日 23:21,百度新闻
http://www.jyb.cn/rmtzcg/xwy/wzxw/202002/t20200213_295066.html,...可失防万一”——山东省委书记刘家义到山东大学调研指导防疫工作,2020年2月13日 20:19,百度新闻
http://edu.people.com.cn/n1/2019/1022/c1006-31414499.html,百余所高校参与 近5000件视频作品“青春中国”山东大学生短视频...,2019年10月22日 17:12,百度新闻
http://edu.people.com.cn/n1/2019/0203/c1006-30613760.html,贺新春:山东大学校长樊丽明通过人民网向广大网友拜年,2019年2月3日 17:20,百度新闻
https://news.jxnews.com.cn/system/2019/04/22/017469421.shtml,山东大学“瘦身强体”停招19个专业,2019年4月22日 11:16,百度新闻
https://www.mbachina.com/html/sdu/201812/175601.html,山东大学管理学院举办服务山东新旧动能转换论坛,2018年12月10日 11:58,百度新闻
http://www.thepaper.cn/newsDetail_forward_1291994,教育部巡视组向山东大学反馈意见两个月后两名校领导被免职,2015年1月7日 08:34,百度新闻
http://www.thepaper.cn/newsDetail_forward_11009150,“山大人”胡昌升北上黑龙江四个月内两度履新省委副书记【速豹...,2021年1月30日 07:07,百度新闻
http://opinion.people.com.cn/n/2014/0129/c1003-24260739.html,山东大学党委书记:弘扬优秀传统文化 大力推进立德树人,2014年1月29日 10:06,百度新闻
http://toefl.xdf.cn/201510/10359656.html,山东托福考场:山东大学考点,2015年10月20日 17:28,百度新闻
https://new.qq.com/omn/20210315/20210315A0298D00.html,高考最尴尬的一个现状报考本地大学有很多优势 很多人却不愿意报考,2021年3月20日 17:54,百度新闻
https://new.qq.com/omn/20210313/20210313A0BFPV00.html,八省联考填报志愿样表公布附985高校选科要求,2021年3月13日 22:00,百度新闻
http://sd.dzwww.com/sdnews/202103/t20210309_8088294.htm,招聘2万人!2021年“山东—名校人才直通车”网络专场活动来了!,2021年3月9日 13:14,百度新闻
http://m.thepaper.cn/newsDetail_forward_11602298,三年内济南将建成这6所大型医院,2021年3月6日 15:27,百度新闻
http://sd.dzwww.com/sdnews/202001/t20200125_4807082.htm,海报直击丨人员物资集结完毕!山大二院四名医护人员今晚将随队驰援...,2020年1月25日 18:01,百度新闻
https://news.163.com/20/0116/13/F312FG68000187R2.html,山东济南一副市长同时攻读硕士博士?教育部门回应,2020年1月16日 13:44,百度新闻
http://edu.china.com.cn/xiaoyuan/2011-12/09/content_24117834.htm,山大上演高校版非诚勿扰 400余研究生寻意中人,2011年12月9日 18:20,百度新闻
http://www.gaokao.com/e/20111017/4e9bda4dd7db0.shtml,山东大学2012年自主招生简章,2011年10月20日 19:10,百度新闻
https://learning.sohu.com/20100909/n274812223.shtml,"山东大学:将""国学经典研读""纳入新生必修课(图)",2010年9月9日 08:34,百度新闻
http://news.sohu.com/20071112/n253193343.shtml,张朝阳山大演讲:一般才能的人不要搞互联网,2007年11月12日 08:00,百度新闻
http://www.moe.gov.cn/s78/A12/szs_lef/moe_1407/moe_1408/tnull_19059.html,山东大学构建全员育人格局凝聚多方力量参与大学生思想政治教育,2006年12月21日 00:00,百度新闻
http://sd.dzwww.com/sdnews/202002/t20200219_5094773.htm,武汉连线|大眼睛的95后“太帅了 我的超!”,2020年2月19日 11:02,百度新闻
http://sd.dzwww.com/sdnews/202001/t20200125_4807082.htm,海报直击丨人员物资集结完毕!山大二院四名医护人员今晚将随队驰援...,2020年1月25日 18:01,百度新闻
https://news.163.com/20/0116/13/F312FG68000187R2.html,山东济南一副市长同时攻读硕士博士?教育部门回应,2020年1月16日 13:44,百度新闻
http://edu.china.com.cn/xiaoyuan/2011-12/09/content_24117834.htm,山大上演高校版非诚勿扰 400余研究生寻意中人,2011年12月9日 18:20,百度新闻
http://www.gaokao.com/e/20111017/4e9bda4dd7db0.shtml,山东大学2012年自主招生简章,2011年10月20日 19:10,百度新闻
https://learning.sohu.com/20100909/n274812223.shtml,"山东大学:将""国学经典研读""纳入新生必修课(图)",2010年9月9日 08:34,百度新闻
http://news.sohu.com/20071112/n253193343.shtml,张朝阳山大演讲:一般才能的人不要搞互联网,2007年11月12日 08:00,百度新闻
